"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"23.10.2024","628,50","624,73","628,50","623,90","39,50K","0,59%"
"22.10.2024","624,80","625,85","626,50","619,50","35,49K","0,19%"
"21.10.2024","623,60","617,80","624,45","616,00","35,26K","1,18%"
"18.10.2024","616,30","610,68","621,00","610,68","43,65K","0,67%"
"17.10.2024","612,21","609,06","613,35","608,50","30,23K","0,44%"
"16.10.2024","609,50","601,93","610,05","601,50","33,17K","1,13%"
"15.10.2024","602,70","600,88","602,88","597,50","28,93K","0,42%"
"14.10.2024","600,20","596,80","602,20","595,33","34,13K","0,54%"
"11.10.2024","596,99","590,18","597,36","589,00","22,29K","1,12%"
"10.10.2024","590,40","588,60","590,40","585,64","24,04K","0,38%"
"09.10.2024","588,14","595,00","595,99","586,00","31,24K","-0,89%"
"08.10.2024","593,40","594,05","597,45","592,31","29,11K","-0,31%"
"30.09.2024","595,25","597,68","598,56","591,54","32,86K","-0,22%"
"27.09.2024","596,55","600,00","600,79","594,82","34,31K","-0,11%"
"26.09.2024","597,20","596,00","599,30","596,00","25,18K","0,23%"
"25.09.2024","595,80","591,90","599,15","590,70","33,11K","0,64%"
"24.09.2024","592,00","593,00","594,50","590,78","29,44K","0,05%"
"23.09.2024","591,70","589,85","593,70","586,00","35,26K","0,65%"
"20.09.2024","587,90","584,96","588,20","581,60","32,62K","0,88%"
"19.09.2024","582,80","583,30","586,13","578,66","27,88K","0,14%"
"18.09.2024","582,00","583,51","584,80","581,80","18,10K","-0,10%"
"13.09.2024","582,60","574,51","583,80","574,22","40,26K","1,37%"
"12.09.2024","574,70","574,68","574,90","571,30","21,93K","-0,10%"
"11.09.2024","575,30","572,69","575,50","571,20","32,26K","0,52%"
"10.09.2024","572,31","570,50","572,60","569,44","20,90K","0,48%"
"09.09.2024","569,60","571,06","574,10","565,13","30,99K","-0,52%"
"06.09.2024","572,60","572,85","573,60","570,40","23,61K","0,23%"
"05.09.2024","571,28","568,60","571,50","567,00","27,94K","0,69%"
"04.09.2024","567,36","570,29","571,50","566,25","29,23K","-0,64%"
"03.09.2024","571,04","570,99","571,70","569,22","18,88K","0,13%"
"02.09.2024","570,30","573,10","574,28","568,25","34,72K","-0,57%"
"30.08.2024","573,59","574,70","575,77","571,70","57,89K","-0,19%"
"29.08.2024","574,70","572,00","575,71","571,00","33,15K","0,24%"
"28.08.2024","573,32","574,00","576,10","572,60","30,78K","-0,21%"
"27.08.2024","574,50","575,63","576,36","572,30","37,31K","-0,03%"
"26.08.2024","574,70","572,80","574,80","571,00","30,41K","0,69%"
"23.08.2024","570,75","572,60","572,81","566,64","26,73K","-0,25%"
"22.08.2024","572,20","574,00","575,17","570,72","34,24K","-0,37%"
"21.08.2024","574,33","577,00","577,00","570,43","41,91K","0,40%"
"20.08.2024","572,05","570,60","573,37","569,40","30,32K","-0,03%"
"19.08.2024","572,20","568,98","574,32","568,03","58,50K","1,20%"
"16.08.2024","565,40","567,00","567,90","561,70","23,13K","0,02%"
"15.08.2024","565,30","568,35","568,35","560,30","33,58K","-0,31%"
"14.08.2024","567,04","567,80","568,80","563,74","36,29K","-0,13%"
"13.08.2024","567,80","564,03","570,90","564,03","30,01K","0,65%"
"12.08.2024","564,15","560,40","564,15","558,85","23,26K","0,68%"
"09.08.2024","560,33","558,00","561,50","555,83","30,55K","1,03%"
"08.08.2024","554,60","556,00","556,79","551,80","38,34K","0,03%"
"07.08.2024","554,46","554,93","555,56","550,00","46,54K","0,18%"
"06.08.2024","553,49","555,00","556,98","550,00","9,03K","0,04%"
"05.08.2024","553,25","555,80","562,90","543,60","22,09K","-1,24%"
"02.08.2024","560,21","568,50","572,24","553,00","17,48K","-1,07%"
"01.08.2024","566,27","567,30","571,40","566,00","10,60K","0,37%"
"31.07.2024","564,16","560,80","565,74","559,87","4,61K","0,60%"
"30.07.2024","560,80","556,56","561,75","555,50","4,33K","0,82%"
"29.07.2024","556,26","560,00","561,18","552,88","6,56K","-0,17%"
"26.07.2024","557,20","550,20","558,08","549,00","4,11K","1,32%"
"25.07.2024","549,93","561,00","561,95","548,15","7,94K","-2,45%"
"24.07.2024","563,77","563,10","568,00","562,64","6,08K","0,30%"
"23.07.2024","562,11","561,60","563,47","558,40","2,58K","0,29%"
"22.07.2024","560,50","561,00","563,50","558,50","5,91K","0,25%"
"19.07.2024","559,10","569,90","569,90","556,20","5,35K","-2,44%"
"18.07.2024","573,11","574,34","577,50","572,68","5,63K","0,02%"
"17.07.2024","572,97","578,00","581,23","572,36","6,80K","-0,65%"
"16.07.2024","576,70","566,76","577,40","566,76","13,52K","1,73%"
"15.07.2024","566,92","565,61","570,46","563,80","11,86K","0,05%"
"12.07.2024","566,66","565,90","567,50","561,50","6,35K","0,19%"
"11.07.2024","565,56","559,55","567,84","559,48","17,59K","1,09%"
"10.07.2024","559,44","557,29","562,30","557,05","7,71K","0,31%"
"09.07.2024","557,71","556,50","558,44","554,35","5,67K","0,43%"
"08.07.2024","555,32","561,61","563,10","554,00","6,86K","-1,32%"
"05.07.2024","562,74","556,44","563,05","555,17","13,25K","1,22%"
"04.07.2024","555,97","555,61","558,00","555,35","3,36K","-0,15%"
"03.07.2024","556,79","550,60","557,95","549,87","10,21K","1,20%"
"02.07.2024","550,20","550,60","551,60","548,45","4,50K","0,12%"
"01.07.2024","549,52","548,60","551,60","547,48","4,02K","0,04%"
"28.06.2024","549,30","547,78","551,62","547,00","6,71K","0,26%"
"27.06.2024","547,89","542,32","549,11","541,90","8,86K","0,91%"
"26.06.2024","542,96","547,05","547,94","541,80","8,38K","-0,80%"
"25.06.2024","547,32","550,10","550,39","546,80","9,72K","-0,70%"
"24.06.2024","551,20","548,26","551,30","548,02","3,50K","0,46%"
"21.06.2024","548,70","558,40","558,80","548,00","7,81K","-1,65%"
"20.06.2024","557,92","550,07","558,45","550,07","9,71K","1,51%"
"19.06.2024","549,61","549,74","550,39","548,77","3,58K","-0,08%"
"18.06.2024","550,04","548,20","550,19","545,98","6,49K","0,58%"
"17.06.2024","546,87","549,00","549,63","545,80","5,61K","-0,70%"
"14.06.2024","550,75","543,77","550,75","543,34","7,12K","1,35%"
"13.06.2024","543,40","546,00","547,98","541,12","7,42K","-0,85%"
"12.06.2024","548,04","545,00","551,00","544,60","6,70K","0,45%"
"11.06.2024","545,56","546,50","546,50","541,55","3,51K","-2,54%"
"07.06.2024","559,75","561,40","562,00","558,40","25,03K","-0,11%"
"06.06.2024","560,37","556,00","561,50","555,63","6,12K","0,78%"
"05.06.2024","556,06","550,00","556,50","548,70","6,52K","1,18%"
"04.06.2024","549,58","553,45","554,74","547,21","8,43K","-0,70%"
"03.06.2024","553,45","549,45","554,60","546,00","5,64K","0,72%"
"31.05.2024","549,50","553,25","556,91","549,00","5,81K","-0,52%"
"30.05.2024","552,40","552,50","554,32","548,50","5,14K","-0,24%"
"29.05.2024","553,71","555,31","557,40","551,81","4,56K","-0,27%"
"28.05.2024","555,20","555,50","558,00","552,50","6,02K","0,07%"
"27.05.2024","554,80","551,00","556,22","550,50","4,52K","0,77%"
"24.05.2024","550,55","548,14","552,58","547,00","4,99K","0,19%"
"23.05.2024","549,48","560,30","560,40","548,11","3,38K","-1,95%"
"22.05.2024","560,40","569,80","571,21","560,15","5,78K","-1,57%"
"21.05.2024","569,32","573,50","574,40","567,33","7,88K","-0,93%"
"20.05.2024","574,68","569,80","577,74","568,60","5,99K","1,26%"
"17.05.2024","567,54","559,10","568,75","558,74","12,49K","1,42%"
"16.05.2024","559,61","561,76","563,30","558,00","6,20K","-0,27%"
"15.05.2024","561,15","555,96","561,49","554,00","13,08K","0,93%"
"14.05.2024","555,96","551,34","556,38","550,32","11,41K","0,87%"
"13.05.2024","551,14","554,55","555,14","550,50","4,72K","-0,76%"
"10.05.2024","555,37","549,30","557,12","549,19","5,87K","1,54%"
"09.05.2024","546,95","543,50","547,60","543,00","12,62K","0,53%"
"08.05.2024","544,04","544,58","545,99","542,54","3,64K","-0,10%"
"07.05.2024","544,58","546,31","547,20","543,14","3,10K","-0,22%"
"06.05.2024","545,80","539,10","546,66","538,05","5,99K","-0,02%"
"30.04.2024","545,90","549,01","549,10","545,69","20,91K","-0,70%"
"29.04.2024","549,75","550,00","550,27","547,91","5,67K","-0,41%"
"26.04.2024","552,00","547,98","554,32","547,10","4,29K","0,53%"
"25.04.2024","549,10","548,20","551,20","544,34","6,71K","-0,20%"
"24.04.2024","550,22","548,02","551,92","545,85","6,42K","0,08%"
"23.04.2024","549,76","552,19","552,90","542,00","11,28K","-0,19%"
"22.04.2024","550,79","565,90","565,90","550,24","7,38K","-2,69%"
"19.04.2024","566,02","562,78","573,30","562,03","7,67K","0,52%"
"18.04.2024","563,10","560,26","565,20","559,61","6,47K","0,20%"
"17.04.2024","562,00","569,00","569,00","557,45","10,17K","-1,12%"
"16.04.2024","568,38","564,65","570,40","562,50","9,43K","1,28%"
"15.04.2024","561,18","560,48","565,00","552,82","6,59K","0,21%"
"12.04.2024","560,00","561,00","582,00","557,50","43,54K","0,13%"
"11.04.2024","559,27","553,50","559,96","552,85","8,25K","0,96%"
"10.04.2024","553,96","556,65","558,77","550,68","15,26K","-0,45%"
"09.04.2024","556,47","556,54","559,00","553,70","6,84K","-0,08%"
"08.04.2024","556,90","537,71","558,60","537,71","8,54K","3,55%"
"03.04.2024","537,80","538,80","540,50","537,55","33,89K","0,20%"
"02.04.2024","536,74","532,01","537,30","530,60","7,38K","1,34%"
"01.04.2024","529,62","529,84","533,69","527,00","11,53K","0,31%"
"29.03.2024","528,00","524,02","532,00","524,02","4,42K","0,99%"
"28.03.2024","522,80","516,07","523,00","515,72","8,63K","1,26%"
"27.03.2024","516,27","513,90","517,45","513,90","8,37K","0,51%"
"26.03.2024","513,65","513,12","517,78","512,26","11,96K","0,05%"
"25.03.2024","513,41","512,90","515,20","511,10","7,54K","0,16%"
"22.03.2024","512,60","510,70","513,89","510,01","7,36K","0,44%"
"21.03.2024","510,35","511,30","514,87","507,75","8,85K","0,71%"
"20.03.2024","506,77","504,69","508,00","503,75","6,98K","0,42%"
"19.03.2024","504,65","504,97","505,50","503,22","4,91K","0,07%"
"18.03.2024","504,32","505,45","505,49","502,37","6,10K","-0,21%"
"15.03.2024","505,40","505,50","507,07","504,95","5,52K","0,04%"
"14.03.2024","505,20","507,75","507,80","503,80","4,75K","-0,48%"
"13.03.2024","507,65","504,19","508,30","503,87","7,09K","0,78%"
"12.03.2024","503,70","507,20","507,71","503,00","8,50K","-0,61%"
"11.03.2024","506,80","508,70","510,47","505,98","4,65K","-0,27%"
"08.03.2024","508,18","504,60","510,10","503,53","14,40K","0,80%"
"07.03.2024","504,14","501,90","507,50","501,52","3,63K","0,41%"
"06.03.2024","502,10","497,12","502,30","497,12","8,53K","0,68%"
"05.03.2024","498,72","496,00","501,21","494,27","5,31K","0,45%"
"04.03.2024","496,49","488,80","496,50","488,75","6,75K","1,35%"
"01.03.2024","489,89","482,25","489,96","482,25","7,00K","1,53%"
"29.02.2024","482,50","481,00","482,94","479,80","5,64K","0,25%"
"28.02.2024","481,28","480,92","481,30","479,20","1,04K","0,07%"
"27.02.2024","480,96","480,10","481,46","480,10","0,82K","0,23%"
"26.02.2024","479,86","480,66","480,95","479,30","1,95K","-0,20%"
"23.02.2024","480,80","479,38","480,90","478,00","2,91K","0,44%"
"22.02.2024","478,70","479,54","479,98","478,70","1,64K","-0,16%"
"21.02.2024","479,49","480,31","480,65","479,03","0,81K","-0,27%"
"20.02.2024","480,80","479,80","481,10","479,40","1,78K","0,17%"
"19.02.2024","480,00","478,73","480,60","478,61","1,19K","0,00%"
"09.02.2024","480,00","481,80","481,80","479,85","3,74K","-0,33%"
"08.02.2024","481,60","481,64","482,20","480,07","1,22K","0,02%"
"07.02.2024","481,52","480,85","482,00","479,85","2,17K","0,12%"
"06.02.2024","480,94","480,50","481,14","479,01","2,13K","0,15%"
"05.02.2024","480,21","481,66","482,42","478,72","1,95K","-0,37%"
"02.02.2024","482,00","482,76","483,95","480,82","4,69K","-0,06%"
"01.02.2024","482,30","481,65","483,40","480,00","5,86K","-0,03%"
"31.01.2024","482,46","480,97","482,80","480,30","5,58K","0,39%"
"30.01.2024","480,60","480,30","482,00","479,86","3,98K","0,23%"
"29.01.2024","479,48","478,50","480,50","478,50","2,46K","0,33%"
"26.01.2024","477,91","477,80","479,00","477,76","2,28K","0,09%"
"25.01.2024","477,50","477,11","477,88","476,03","1,62K","0,09%"
"24.01.2024","477,07","478,66","479,25","476,51","4,00K","-0,23%"
"23.01.2024","478,17","478,50","479,35","477,50","2,56K","-0,04%"
"22.01.2024","478,38","480,06","480,85","478,00","1,90K","-0,31%"
"19.01.2024","479,87","479,50","481,50","479,36","1,99K","0,10%"
"18.01.2024","479,40","478,30","479,40","477,65","2,03K","0,40%"
"17.01.2024","477,50","481,24","481,44","477,50","4,26K","-0,68%"
"16.01.2024","480,75","482,65","483,15","480,60","4,04K","-0,47%"
"15.01.2024","483,00","481,76","483,30","481,62","0,82K","0,26%"
"12.01.2024","481,77","478,80","483,06","478,79","7,08K","0,93%"
"11.01.2024","477,31","479,15","480,00","476,84","3,51K","-0,25%"
"10.01.2024","478,52","479,70","480,10","478,40","2,77K","-0,13%"
"09.01.2024","479,15","479,60","480,80","478,71","7,87K","0,06%"
"08.01.2024","478,86","480,90","481,15","477,20","6,97K","0,08%"
"05.01.2024","478,50","481,20","482,99","478,00","10,10K","-0,55%"
"04.01.2024","481,17","478,66","481,65","478,66","2,65K","0,60%"
"03.01.2024","478,30","480,92","482,55","477,60","4,58K","-0,66%"
"02.01.2024","481,46","479,00","483,55","479,00","1,82K","0,30%"
"29.12.2023","480,00","480,50","480,74","478,82","10,05K","-0,24%"
"28.12.2023","481,16","483,67","484,40","479,84","1,10K","-0,58%"
"27.12.2023","483,96","480,30","484,35","480,23","1,46K","0,88%"
"26.12.2023","479,75","479,50","480,60","478,72","1,75K","-0,01%"
"25.12.2023","479,80","478,85","480,20","478,45","3,30K","0,16%"
"22.12.2023","479,02","477,50","481,60","477,50","4,92K","0,54%"
"21.12.2023","476,46","475,07","477,20","474,60","1,68K","0,27%"
"20.12.2023","475,20","475,16","476,19","474,32","1,67K","0,11%"
"19.12.2023","474,67","473,32","475,83","473,32","3,00K","0,30%"
"18.12.2023","473,24","470,90","474,30","470,90","2,06K","0,43%"
"15.12.2023","471,20","473,40","475,10","470,50","7,98K","-0,38%"
"14.12.2023","473,00","472,71","475,29","472,71","3,17K","1,05%"
"13.12.2023","468,10","467,75","468,70","466,70","6,67K","0,21%"
"12.12.2023","467,11","467,67","469,96","466,50","7,40K","0,02%"
"11.12.2023","467,00","470,20","471,29","466,50","12,76K","-0,26%"
"08.12.2023","468,20","473,90","474,50","468,20","6,85K","-1,18%"
"07.12.2023","473,80","473,86","475,22","472,10","3,29K","-0,14%"
"06.12.2023","474,48","472,55","474,59","471,55","2,81K","0,42%"
"05.12.2023","472,50","473,50","474,45","470,70","5,09K","0,14%"
"04.12.2023","471,85","484,56","484,90","471,30","4,73K","-1,70%"
"01.12.2023","480,00","474,50","480,00","473,46","6,43K","1,27%"
"30.11.2023","473,96","474,82","475,08","473,46","2,34K","-0,25%"
"29.11.2023","475,15","475,00","475,60","473,50","2,93K","0,26%"
"28.11.2023","473,92","470,30","474,40","470,00","4,54K","0,81%"
"27.11.2023","470,10","466,55","470,50","466,55","3,33K","0,85%"
"24.11.2023","466,16","464,99","466,80","463,93","1,49K","0,36%"
"23.11.2023","464,51","465,35","465,49","463,58","0,77K","-0,18%"
"22.11.2023","465,36","467,71","467,71","464,49","2,19K","-0,58%"
"21.11.2023","468,06","464,99","468,73","464,99","2,46K","0,83%"
"20.11.2023","464,23","469,00","470,40","462,80","6,59K","-1,14%"
"17.11.2023","469,59","472,75","472,95","469,31","3,79K","-0,58%"
"16.11.2023","472,31","471,26","472,95","469,83","3,52K","0,17%"
"15.11.2023","471,50","472,00","472,72","470,40","2,01K","-0,01%"
"14.11.2023","471,55","469,64","472,70","469,18","3,57K","0,58%"
"13.11.2023","468,81","467,00","469,73","466,00","4,44K","0,68%"
"10.11.2023","465,64","469,84","470,30","465,60","4,74K","-1,03%"
"09.11.2023","470,50","468,80","470,53","466,00","3,77K","0,42%"
"08.11.2023","468,51","470,68","471,47","468,51","2,50K","-0,47%"
"07.11.2023","470,71","473,53","474,00","468,63","3,08K","-0,70%"
"06.11.2023","474,02","476,06","476,70","473,53","1,14K","-0,70%"
"03.11.2023","477,38","476,64","478,30","475,50","5,25K","0,15%"
"02.11.2023","476,68","476,20","477,19","475,11","1,31K","0,22%"
"01.11.2023","475,65","475,50","477,30","474,70","2,64K","0,01%"
"31.10.2023","475,60","476,83","479,50","475,55","7,41K","-0,50%"
"30.10.2023","477,98","479,50","479,50","475,68","1,39K","-0,50%"
"27.10.2023","480,38","473,90","480,49","473,71","5,17K","1,32%"
"26.10.2023","474,13","473,95","474,94","471,82","4,14K","0,03%"
"25.10.2023","474,00","472,25","474,00","470,20","4,96K","0,42%"
"24.10.2023","472,04","472,00","473,10","470,20","1,78K","-0,17%"
"23.10.2023","472,84","472,10","473,80","471,35","1,39K","-0,22%"
"20.10.2023","473,89","474,00","476,44","470,00","5,58K","-0,02%"
"19.10.2023","473,98","468,99","473,99","468,50","4,39K","1,08%"
"18.10.2023","468,92","466,25","470,79","465,60","4,02K","1,14%"
"17.10.2023","463,65","461,54","464,47","461,30","1,69K","0,43%"
"16.10.2023","461,66","462,24","462,70","460,00","1,41K","-0,29%"
"13.10.2023","463,00","452,40","464,09","452,18","5,56K","2,50%"
"12.10.2023","451,71","450,36","453,30","450,10","0,90K","0,40%"
"11.10.2023","449,92","448,86","452,35","448,40","2,60K","0,21%"
"10.10.2023","448,99","449,49","451,00","447,50","2,48K","0,11%"
"09.10.2023","448,50","438,00","453,50","438,00","5,42K","0,56%"
"28.09.2023","446,00","462,24","462,26","446,00","42,53K","-3,51%"
"27.09.2023","462,24","470,08","471,00","461,59","2,09K","-1,67%"
"26.09.2023","470,08","471,65","472,91","469,58","2,80K","-0,35%"
"25.09.2023","471,73","471,35","473,50","470,30","0,89K","0,17%"
"22.09.2023","470,92","471,45","472,86","468,32","0,56K","0,02%"
"21.09.2023","470,83","471,50","473,80","470,00","3,14K","-0,51%"
"20.09.2023","473,26","470,70","473,50","470,50","1,86K","0,49%"
"19.09.2023","470,96","468,20","471,54","467,72","2,57K","0,72%"
"18.09.2023","467,58","471,40","471,40","466,16","4,15K","-0,84%"
"15.09.2023","471,52","477,50","480,50","466,00","5,89K","-1,16%"
"14.09.2023","477,06","469,60","477,88","469,40","7,35K","1,66%"
"13.09.2023","469,26","468,30","471,00","468,30","3,62K","0,28%"
"12.09.2023","467,95","467,35","468,70","467,27","2,85K","0,18%"
"11.09.2023","467,10","466,93","468,67","466,93","2,23K","-0,10%"
"08.09.2023","467,59","465,41","467,70","465,36","2,79K","0,51%"
"07.09.2023","465,20","464,55","465,35","464,01","2,28K","0,15%"
"06.09.2023","464,50","463,84","465,19","463,67","3,67K","0,15%"
"05.09.2023","463,82","463,75","465,35","463,66","2,38K","0,05%"
"04.09.2023","463,60","463,19","465,88","463,19","1,73K","0,11%"
"01.09.2023","463,09","461,36","464,20","461,18","4,99K","0,19%"
"31.08.2023","462,20","462,83","463,74","461,39","2,59K","-0,10%"
"30.08.2023","462,66","461,33","463,00","461,14","5,02K","0,26%"
"29.08.2023","461,45","459,60","461,45","459,00","5,21K","0,43%"
"28.08.2023","459,47","458,50","460,10","458,07","2,38K","0,32%"
"25.08.2023","458,00","458,81","459,70","457,66","5,11K","-0,18%"
"24.08.2023","458,82","459,50","460,15","458,30","2,15K","-0,23%"
"23.08.2023","459,89","457,50","459,89","457,29","4,81K","0,62%"
"22.08.2023","457,05","457,10","457,70","456,41","3,33K","0,02%"
"21.08.2023","456,97","455,70","457,72","455,70","3,46K","0,39%"
"18.08.2023","455,20","455,75","456,30","455,20","2,35K","-0,08%"
"17.08.2023","455,55","456,00","457,36","455,51","3,12K","-0,31%"
"16.08.2023","456,96","456,20","457,39","456,20","2,42K","0,14%"
"15.08.2023","456,32","454,80","457,00","454,60","4,99K","0,29%"
"14.08.2023","455,01","454,76","456,00","454,75","2,45K","0,05%"
"11.08.2023","454,76","453,56","455,60","453,56","2,78K","0,26%"
"10.08.2023","453,60","453,01","454,50","452,58","5,01K","0,18%"
"09.08.2023","452,80","454,60","454,90","452,80","6,11K","-0,40%"
"08.08.2023","454,63","455,10","455,41","454,00","5,71K","-0,11%"
"07.08.2023","455,15","454,80","455,83","453,90","2,39K","0,20%"
"04.08.2023","454,22","453,45","455,40","452,93","2,96K","0,14%"
"03.08.2023","453,58","454,30","455,10","452,85","2,83K","-0,22%"
"02.08.2023","454,60","455,55","456,80","454,22","4,79K","-0,12%"
"01.08.2023","455,13","456,56","457,46","454,58","7,45K","-0,37%"
"31.07.2023","456,84","455,54","457,78","454,72","5,18K","0,12%"
"28.07.2023","456,28","454,80","456,40","454,63","4,18K","0,42%"
"27.07.2023","454,37","457,38","459,00","454,24","9,25K","-0,53%"
"26.07.2023","456,77","456,00","458,12","456,00","2,75K","0,22%"
"25.07.2023","455,75","456,37","456,65","454,27","4,37K","-0,21%"
"24.07.2023","456,70","457,22","458,56","456,43","5,02K","-0,21%"
"21.07.2023","457,64","458,60","458,80","456,40","4,52K","-0,04%"
"20.07.2023","457,84","461,76","462,00","457,65","7,42K","-0,92%"
"19.07.2023","462,09","459,75","462,41","459,50","3,40K","0,48%"
"18.07.2023","459,88","454,75","460,20","454,46","12,75K","1,12%"
"17.07.2023","454,77","453,18","454,98","452,97","5,06K","0,08%"
"14.07.2023","454,40","453,80","454,40","452,10","5,16K","0,15%"
"13.07.2023","453,70","453,60","455,09","453,17","5,36K","-0,04%"
"12.07.2023","453,90","451,15","453,90","450,60","13,29K","0,60%"
"11.07.2023","451,20","450,80","451,38","449,80","2,99K","0,19%"
"10.07.2023","450,33","450,15","451,25","448,95","3,39K","0,05%"
"07.07.2023","450,12","448,85","451,64","448,31","7,02K","0,23%"
"06.07.2023","449,09","450,00","450,80","447,03","8,71K","-0,25%"
"05.07.2023","450,21","450,23","452,49","449,80","9,87K","0,02%"
"04.07.2023","450,10","449,90","450,60","449,31","1,26K","-0,03%"
"03.07.2023","450,23","450,00","451,27","448,80","8,89K","-0,01%"
"30.06.2023","450,28","448,40","450,80","447,96","6,53K","0,47%"
"29.06.2023","448,16","447,00","448,70","445,85","9,58K","0,17%"
"28.06.2023","447,40","446,30","447,95","445,99","4,24K","0,17%"
"27.06.2023","446,64","449,21","449,56","445,80","7,01K","-0,54%"
"26.06.2023","449,05","448,16","450,47","447,66","4,33K","-0,13%"
"21.06.2023","449,65","448,70","449,77","448,45","20,88K","0,28%"
"20.06.2023","448,39","450,39","451,69","447,13","8,20K","-0,35%"
"19.06.2023","449,95","450,00","450,75","449,50","1,07K","-0,01%"
"16.06.2023","450,00","449,79","451,45","449,10","4,12K","0,10%"
"15.06.2023","449,57","448,60","450,10","445,50","10,09K","-0,09%"
"14.06.2023","449,99","449,80","452,10","448,80","3,95K","0,13%"
"13.06.2023","449,39","451,00","453,49","448,85","9,49K","-0,31%"
"12.06.2023","450,77","450,41","452,10","449,52","6,73K","-0,02%"
"09.06.2023","450,88","450,04","452,10","449,80","5,85K","0,19%"
"08.06.2023","450,04","447,59","450,80","447,00","10,00K","0,65%"
"07.06.2023","447,14","450,25","450,99","446,80","6,60K","-0,78%"
"06.06.2023","450,65","449,21","450,85","448,60","6,52K","0,43%"
"05.06.2023","448,70","446,20","449,29","445,40","7,11K","0,37%"
"02.06.2023","447,06","451,96","452,30","446,80","12,04K","-1,08%"
"01.06.2023","451,93","450,46","452,80","449,01","10,37K","0,42%"
"31.05.2023","450,02","448,03","452,23","447,73","12,30K","0,58%"
"30.05.2023","447,43","444,25","448,30","442,95","11,68K","0,69%"
"29.05.2023","444,35","444,10","445,36","443,00","2,12K","0,05%"
"26.05.2023","444,11","444,01","445,35","442,81","7,24K","-0,13%"
"25.05.2023","444,67","446,65","447,50","443,80","11,08K","-0,59%"
"24.05.2023","447,33","449,19","450,40","446,50","9,36K","-0,34%"
"23.05.2023","448,84","447,24","449,50","445,71","9,82K","0,23%"
"22.05.2023","447,81","448,50","449,03","447,10","3,20K","-0,29%"
"19.05.2023","449,09","445,23","449,64","444,01","9,55K","0,87%"
"18.05.2023","445,23","447,71","448,40","444,80","9,35K","-0,46%"
"17.05.2023","447,29","448,50","449,30","446,08","6,38K","-0,38%"
"16.05.2023","449,00","451,51","452,30","447,30","8,71K","-0,56%"
"15.05.2023","451,54","451,01","452,67","450,90","5,02K","0,16%"
"12.05.2023","450,82","451,18","452,60","448,99","4,84K","0,02%"
"11.05.2023","450,73","453,74","455,00","450,20","8,29K","-0,56%"
"10.05.2023","453,25","453,13","455,30","451,45","8,35K","0,32%"
"09.05.2023","451,79","450,36","453,50","450,18","2,74K","0,28%"
"08.05.2023","450,55","449,00","451,60","448,72","3,47K","0,38%"
"05.05.2023","448,84","455,50","456,44","445,80","8,42K","-1,50%"
"04.05.2023","455,68","456,50","457,50","452,60","11,83K","2,86%"
"28.04.2023","443,00","443,74","444,14","442,47","17,78K","0,05%"
"27.04.2023","442,80","445,00","446,88","441,90","7,07K","-0,34%"
"26.04.2023","444,30","446,16","448,00","443,80","6,05K","-0,82%"
"25.04.2023","447,98","443,30","447,98","441,19","5,43K","1,16%"
"24.04.2023","442,86","440,62","442,90","439,56","3,94K","0,62%"
"21.04.2023","440,14","444,31","444,80","439,20","7,27K","-0,99%"
"20.04.2023","444,53","443,11","445,80","442,52","2,96K","0,40%"
"19.04.2023","442,77","445,07","445,07","439,06","4,11K","-0,52%"
"18.04.2023","445,07","442,13","445,80","442,13","2,70K","0,66%"
"17.04.2023","442,13","443,60","445,85","440,00","5,58K","-0,38%"
"14.04.2023","443,82","450,62","451,64","441,68","10,56K","-1,61%"
"13.04.2023","451,10","446,93","451,50","446,50","17,46K","0,98%"
"12.04.2023","446,73","444,70","448,90","444,21","4,40K","0,43%"
"11.04.2023","444,83","441,70","445,00","441,45","2,33K","0,77%"
"10.04.2023","441,45","443,56","443,57","440,26","3,83K","-0,82%"
"07.04.2023","445,10","444,72","446,40","444,72","0,91K","0,12%"
"06.04.2023","444,55","447,15","447,15","444,00","4,34K","1,11%"
"04.04.2023","439,65","439,20","439,95","438,80","22,37K","-0,02%"
"03.04.2023","439,75","436,80","440,60","434,02","12,09K","0,48%"
"31.03.2023","437,64","438,92","440,60","437,00","3,33K","-0,29%"
"30.03.2023","438,92","437,16","440,10","436,42","6,84K","0,28%"
"29.03.2023","437,69","438,00","438,64","436,45","4,61K","-0,10%"
"28.03.2023","438,11","435,70","438,89","435,00","5,01K","0,74%"
"27.03.2023","434,89","438,82","439,30","433,35","5,77K","-1,05%"
"24.03.2023","439,50","440,99","443,55","438,27","11,12K","-0,35%"
"23.03.2023","441,04","439,00","441,99","436,00","7,97K","0,92%"
"22.03.2023","437,00","434,80","439,00","433,45","4,44K","1,06%"
"21.03.2023","432,40","442,20","444,10","432,40","6,54K","-2,37%"
"20.03.2023","442,89","440,19","448,00","439,60","4,95K","-0,02%"
"17.03.2023","443,00","430,30","443,00","430,25","13,29K","2,81%"
"16.03.2023","430,88","429,68","433,49","428,60","6,25K","0,13%"
"15.03.2023","430,32","426,14","434,20","425,46","9,17K","0,84%"
"14.03.2023","426,74","425,50","427,00","424,73","3,56K","0,33%"
"13.03.2023","425,35","422,02","425,38","421,00","12,20K","1,25%"
"10.03.2023","420,11","417,50","420,38","416,89","8,84K","0,63%"
"09.03.2023","417,50","414,66","417,80","414,63","4,54K","0,75%"
